#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3B342CFC10A60D52-15DD9710BB02EE2C
#datatype	hitsFull Results
#status	0
#Start time	2026-09-19T18:34:27	Run time	0:00:02:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#29 - >Shae__MS3_00002992	non-specific	173767	62	328	2.8268e-06	49.9411	cd08227	PK_STRAD_alpha	 - 	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	271044	20	226	3.63052e-06	49.3609	cd14142	STKc_ACVR1_ALK1	C	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	271108	120	227	3.69743e-06	49.1798	cd14206	PTKc_Aatyk3	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	271043	21	226	8.23958e-06	48.1126	cd14141	STKc_ACVR2a	C	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	271055	20	159	8.58018e-06	47.6957	cd14153	PK_KSR2	C	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	270670	126	237	1.13712e-05	47.6755	cd05087	PTKc_Aatyk1	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	271027	121	161	2.94361e-05	46.2068	cd14125	STKc_CK1_delta_epsilon	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	274749	91	176	3.09379e-05	45.2788	TIGR03724	arch_bud32	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	237847	91	176	3.30107e-05	45.2826	PRK14879	PRK14879	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	178763	108	158	0.000230321	44.2914	PLN03224	PLN03224	NC	cl31987
Q#29 - >Shae__MS3_00002992	superfamily	178763	108	158	0.000230321	44.2914	cl31987	PLN03224 superfamily	NC	 - 
Q#29 - >Shae__MS3_00002992	non-specific	271054	20	159	0.000244441	43.4186	cd14152	STKc_KSR1	C	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	270920	48	158	0.000345373	43.2519	cd14018	STKc_PINK1	C	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	237555	380	507	0.000470633	43.2517	PRK13914	PRK13914	NC	cl36314
Q#29 - >Shae__MS3_00002992	superfamily	237555	380	507	0.000470633	43.2517	cl36314	PRK13914 superfamily	NC	 - 
Q#29 - >Shae__MS3_00002992	non-specific	270917	85	166	0.000490511	42.6529	cd14015	STKc_VRK	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	236586	20	196	0.000566757	42.9533	PRK09605	PRK09605	N	cl35870
Q#29 - >Shae__MS3_00002992	superfamily	236586	20	196	0.000566757	42.9533	cl35870	PRK09605 superfamily	N	 - 
Q#29 - >Shae__MS3_00002992	non-specific	271028	121	161	0.00113402	41.2576	cd14126	STKc_CK1_gamma	NC	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	271030	14	161	0.00114755	41.3376	cd14128	STKc_CK1_alpha	C	cl21453
Q#29 - >Shae__MS3_00002992	non-specific	428872	17	146	0.0043162	38.9102	pfam06293	Kdo	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270901	32	270	1.14888e-54	178.115	cd13999	STKc_MAP3K-like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	superfamily	473864	32	270	1.14888e-54	178.115	cl21453	PKc_like superfamily	 - 	 - 
Q#30 - >Shae__MS3_00003104	non-specific	270960	32	286	2.35126e-51	169.925	cd14058	STKc_TAK1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	214567	32	273	4.56592e-38	135.35	smart00220	S_TKc	 - 	cl21453
Q#30 - >Shae__MS3_00003104	specific	440281	28	297	2.94669e-34	130.133	COG0515	SPS1	C	cl43163
Q#30 - >Shae__MS3_00003104	superfamily	440281	28	297	2.94669e-34	130.133	cl43163	SPS1 superfamily	C	 - 
Q#30 - >Shae__MS3_00003104	non-specific	270622	28	215	9.53519e-33	120.068	cd00180	PKc	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270916	28	269	1.65439e-31	118.073	cd14014	STKc_PknB_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	197581	33	277	2.15152e-31	117.632	smart00219	TyrKc	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270968	28	280	2.62638e-31	118.144	cd14066	STKc_IRAK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	214568	32	277	4.82052e-31	116.879	smart00221	STYKc	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	462242	32	277	7.06016e-31	116.442	pfam07714	PK_Tyr_Ser-Thr	 - 	cl47985
Q#30 - >Shae__MS3_00003104	superfamily	462242	32	277	7.06016e-31	116.442	cl47985	PK_Tyr_Ser-Thr superfamily	 - 	 - 
Q#30 - >Shae__MS3_00003104	non-specific	270623	33	278	7.3535e-31	116.484	cd00192	PTKc	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270855	32	228	2.67181e-30	114.867	cd08215	STKc_Nek	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271047	33	280	2.78293e-30	115.139	cd14145	STKc_MLK1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270962	32	280	4.27154e-30	113.899	cd14060	STKc_MLTK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271050	33	280	4.2791e-30	114.313	cd14148	STKc_MLK2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270963	33	280	5.85214e-30	114.027	cd14061	STKc_MLK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270881	32	269	6.00696e-29	111.707	cd13979	STKc_Mos	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271048	33	280	4.50647e-28	109.357	cd14146	STKc_MLK4	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270961	36	273	9.54984e-26	102.188	cd14059	STKc_MAP3K12_13	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270898	62	277	8.48921e-25	100.445	cd13996	STKc_EIF2AK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270783	32	221	2.68845e-24	98.7468	cd06606	STKc_MAPKKK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270797	33	221	3.04758e-24	98.4513	cd06627	STKc_Cdc7_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270910	60	275	2.05764e-23	96.8534	cd14008	STKc_LKB1_CaMKK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270650	33	282	2.25986e-23	96.2644	cd05060	PTKc_Syk_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270880	33	270	1.33636e-22	94.4422	cd13978	STKc_RIP	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270966	32	274	1.50018e-22	94.1331	cd14064	PKc_TNNI3K	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270902	32	279	5.37383e-22	93.0625	cd14000	STKc_LRRK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270692	21	221	8.76663e-22	91.8807	cd05122	PKc_STE	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271049	33	280	1.22115e-21	92.0145	cd14147	STKc_MLK3	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270965	33	277	1.3021e-21	92.027	cd14063	PK_KSR	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270909	32	239	1.78529e-21	90.9968	cd14007	STKc_Aurora	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270905	27	270	4.79564e-21	89.8842	cd14003	STKc_AMPK-like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270887	28	278	7.16656e-21	89.7007	cd13985	STKc_GAK_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271060	12	221	2.56425e-20	88.7102	cd14158	STKc_IRAK4	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270888	28	273	4.53924e-20	87.7362	cd13986	STKc_16	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	133187	16	284	5.74346e-20	87.4774	cd05056	PTKc_FAK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270802	28	273	9.5255e-20	86.6875	cd06632	STKc_MEKK1_plant	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270635	33	280	1.34838e-19	85.8653	cd05039	PTKc_Csk_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270904	32	221	6.85838e-19	83.8403	cd14002	STKc_STK36	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270648	28	278	1.35711e-18	83.6182	cd05057	PTKc_EGFR_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270688	32	220	2.07822e-18	82.6675	cd05118	STKc_CMGC	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271134	28	280	7.58988e-18	81.3877	cd14664	STK_BAK1_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	132954	32	216	7.83314e-18	81.4842	cd06623	PKc_MAPKK_plant_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270869	28	273	7.89391e-18	81.2835	cd08530	STKc_CNK2-like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270636	28	273	1.02837e-17	80.8492	cd05040	PTKc_Ack_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270956	33	218	1.1949e-17	81.2536	cd14054	STKc_BMPR2_AMHR2	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270788	60	222	1.74451e-17	80.4271	cd06613	STKc_MAP4K3_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	133213	17	280	2.61356e-17	79.6403	cd05082	PTKc_Csk	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173637	28	278	2.82324e-17	79.7995	cd05059	PTKc_Tec_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	459660	32	273	3.93826e-17	78.4398	pfam00069	Pkinase	 - 	cl47491
Q#30 - >Shae__MS3_00003104	superfamily	459660	32	273	3.93826e-17	78.4398	cl47491	Pkinase superfamily	 - 	 - 
Q#30 - >Shae__MS3_00003104	non-specific	173765	14	221	5.78911e-17	78.8465	cd08225	STKc_Nek5	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270885	32	221	6.86768e-17	78.4214	cd13983	STKc_WNK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	133178	46	273	8.16848e-17	78.6602	cd05046	PTK_CCK4	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270800	61	221	9.92687e-17	78.24	cd06630	STKc_MEKK1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270789	43	221	1.26331e-16	77.6362	cd06614	STKc_PAK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271039	32	188	1.42427e-16	78.3132	cd14137	STKc_GSK3	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270857	124	273	1.70744e-16	77.5814	cd08217	STKc_Nek2	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270798	32	273	1.94484e-16	77.5745	cd06628	STKc_Byr2_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271105	28	269	2.18793e-16	76.8789	cd14203	PTKc_Src_Fyn_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270964	32	229	3.20758e-16	76.6633	cd14062	STKc_Raf	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173759	59	226	3.71135e-16	76.5512	cd08219	STKc_Nek3	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270889	28	262	4.21404e-16	76.2086	cd13987	STKc_SBK1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271052	28	229	4.26829e-16	76.5941	cd14150	STKc_A-Raf	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270634	33	280	5.89701e-16	76.2657	cd05038	PTKc_Jak_rpt2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270687	32	240	6.1247e-16	75.9757	cd05117	STKc_CAMK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271000	27	208	6.61e-16	75.9748	cd14098	STKc_Rad53_Cds1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271053	28	229	8.06266e-16	75.8679	cd14151	STKc_B-Raf	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270863	32	221	1.12676e-15	75.385	cd08224	STKc_Nek6_7	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270827	40	220	1.53739e-15	75.4317	cd07833	STKc_CDKL	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	132975	124	273	1.56096e-15	75.4532	cd06644	STKc_STK10	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270859	59	273	1.59981e-15	74.7693	cd08220	STKc_Nek8	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270795	28	221	2.33497e-15	74.314	cd06625	STKc_MEKK3_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270664	61	273	2.63851e-15	74.5509	cd05080	PTKc_Tyk2_rpt2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270899	44	273	3.19084e-15	73.9567	cd13997	PKc_Wee1_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270982	32	210	5.30816e-15	73.3714	cd14080	STKc_TSSK-like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	133186	46	281	5.63951e-15	73.6736	cd05055	PTKc_PDGFR	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270949	48	277	6.24685e-15	73.2939	cd14047	STKc_EIF2AK2_PKR	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270944	25	273	6.93939e-15	73.3984	cd14042	PK_GC-A_B	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270894	62	280	7.33276e-15	73.1931	cd13992	PK_GC	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271018	60	270	1.09931e-14	72.2973	cd14116	STKc_Aurora-A	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270970	32	279	1.22713e-14	72.2918	cd14068	STKc_LRRK2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270832	59	220	1.25034e-14	72.5969	cd07840	STKc_CDK9_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270654	16	269	1.29564e-14	72.4116	cd05069	PTKc_Yes	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270787	61	225	1.53713e-14	72.0051	cd06610	STKc_OSR1_SPAK	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270911	32	221	1.72004e-14	71.8698	cd14009	STKc_ATG1_ULK_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270860	38	218	2.21896e-14	71.3062	cd08221	STKc_Nek9	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270811	130	246	2.39879e-14	71.9815	cd06643	STKc_SLK	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173742	61	220	2.55475e-14	72.0145	cd07845	STKc_CDK10	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270818	28	221	2.84029e-14	71.2285	cd06652	STKc_MEKK2	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270890	35	213	4.36684e-14	71.3683	cd13988	STKc_TBK1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	132942	62	275	4.80869e-14	70.9271	cd06611	STKc_SLK_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270948	61	214	5.37386e-14	70.861	cd14046	STKc_EIF2AK4_GCN2_rpt2	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271061	62	217	8.12515e-14	70.2395	cd14159	STKc_IRAK1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270730	121	227	1.24703e-13	69.2074	cd05578	STKc_Yank1	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270792	43	221	1.37289e-13	69.7757	cd06620	PKc_Byr1_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270986	87	221	2.10907e-13	68.9587	cd14084	STKc_Chk2	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173657	28	273	2.18878e-13	68.7532	cd05113	PTKc_Btk_Bmx	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270958	33	280	2.21925e-13	68.838	cd14056	STKc_TGFbR_I	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270823	62	220	2.2958e-13	69.0482	cd07829	STKc_CDK_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	240344	132	255	2.6002e-13	69.8982	PTZ00283	PTZ00283	NC	cl36538
Q#30 - >Shae__MS3_00003104	superfamily	240344	132	255	2.6002e-13	69.8982	cl36538	PTZ00283 superfamily	NC	 - 
Q#30 - >Shae__MS3_00003104	non-specific	270786	32	222	2.62022e-13	68.8107	cd06609	STKc_MST3_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	140293	48	307	2.64612e-13	70.0457	PTZ00267	PTZ00267	NC	cl31419
Q#30 - >Shae__MS3_00003104	superfamily	140293	48	307	2.64612e-13	70.0457	cl31419	PTZ00267 superfamily	NC	 - 
Q#30 - >Shae__MS3_00003104	non-specific	271058	43	282	2.86481e-13	68.3144	cd14156	PKc_LIMK_like_unk	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270655	16	285	3.25965e-13	68.5565	cd05070	PTKc_Fyn	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271103	41	221	3.35603e-13	68.4969	cd14201	STKc_ULK2	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271055	33	280	3.48481e-13	68.1113	cd14153	PK_KSR2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270785	43	221	3.5958e-13	68.0976	cd06608	STKc_myosinIII_N_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270895	56	212	4.18015e-13	68.1457	cd13993	STKc_Pat1_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271051	28	229	4.22334e-13	68.1341	cd14149	STKc_C-Raf	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270819	62	221	4.3476e-13	68.128	cd06653	STKc_MEKK3_like_u1	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270666	33	277	4.97572e-13	67.5909	cd05083	PTKc_Chk	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270950	119	216	4.98723e-13	67.9768	cd14048	STKc_EIF2AK3_PERK	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270645	16	269	5.08168e-13	67.8313	cd05052	PTKc_Abl	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270900	33	269	5.18896e-13	67.8489	cd13998	STKc_TGFbR-like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270793	130	214	5.45479e-13	67.833	cd06621	PKc_Pek1_like	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270928	91	277	5.4778e-13	68.0207	cd14026	STKc_RIP2	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270639	32	284	5.7191e-13	67.8615	cd05043	PTK_Ryk	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271086	58	258	6.07038e-13	67.3643	cd14184	STKc_DCKL2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271107	47	280	6.62367e-13	67.7332	cd14205	PTKc_Jak2_rpt2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271104	32	283	6.85774e-13	67.3431	cd14202	STKc_ULK1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270861	59	214	8.01342e-13	67.0632	cd08222	STKc_Nek11	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270803	32	221	9.44859e-13	67.3696	cd06633	STKc_TAO3	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271022	54	212	1.01171e-12	66.6231	cd14120	STKc_ULK1_2-like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270656	16	269	1.09757e-12	67.0195	cd05071	PTKc_Src	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270858	42	216	1.1496e-12	66.7581	cd08218	STKc_Nek1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270836	43	220	1.29928e-12	66.677	cd07846	STKc_CDKL2_3	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271023	62	252	1.40293e-12	66.1576	cd14121	STKc_ULK3	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270833	32	220	1.484e-12	66.8266	cd07841	STKc_CDK7	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173741	61	220	1.67721e-12	66.4789	cd07843	STKc_CDC2L1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270817	62	221	1.85768e-12	66.259	cd06651	STKc_MEKK3	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270955	33	218	2.12143e-12	66.1972	cd14053	STKc_ACVR2	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270957	40	218	2.30619e-12	66.2463	cd14055	STKc_TGFbR2_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270896	42	233	3.37749e-12	65.4061	cd13994	STKc_HAL4_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270683	28	274	3.50091e-12	65.8141	cd05108	PTKc_EGFR	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270651	62	281	3.50415e-12	65.2728	cd05066	PTKc_EphR_A	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	132943	130	222	3.78749e-12	64.9795	cd06612	STKc_MST1_2	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270929	61	269	4.50362e-12	64.8284	cd14027	STKc_RIP1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173631	46	275	5.02521e-12	64.9841	cd05045	PTKc_RET	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270815	43	221	5.33483e-12	64.7712	cd06648	STKc_PAK_II	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270822	60	247	5.33772e-12	64.8036	cd06917	STKc_NAK1_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270868	23	275	5.47456e-12	64.7399	cd08529	STKc_FA2-like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271054	36	277	5.56043e-12	64.9898	cd14152	STKc_KSR1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270908	43	211	5.84458e-12	64.2113	cd14006	STKc_MLCK-like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270821	43	283	6.19429e-12	65.0067	cd06659	STKc_PAK6	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270914	54	212	6.47039e-12	64.3031	cd14012	PK_eIF2AK_GCN2_rpt1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270834	59	221	6.5562e-12	64.9989	cd07842	STKc_CDK8_like	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270731	120	228	7.03056e-12	64.5447	cd05579	STKc_MAST_like	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270812	16	221	8.18203e-12	64.296	cd06645	STKc_MAP4K3	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270935	32	221	8.89789e-12	64.254	cd14033	STKc_WNK4	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270693	62	237	9.03486e-12	63.69	cd05123	STKc_AGC	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270784	61	275	9.30019e-12	64.008	cd06607	STKc_TAO	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270967	43	277	9.59587e-12	64.0494	cd14065	PKc_LIMK_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271013	49	270	1.17092e-11	63.6884	cd14111	STKc_SPEG_rpt2	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270637	33	278	1.50782e-11	63.2318	cd05041	PTKc_Fes_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270947	39	280	1.512e-11	63.3389	cd14045	PK_GC_unk	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270971	27	221	1.59954e-11	63.5037	cd14069	STKc_Chk1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270854	37	220	2.04085e-11	63.4831	cd07873	STKc_PCTAIRE1	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270865	61	221	2.18184e-11	63.1227	cd08228	STKc_Nek6	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270976	27	221	2.33702e-11	62.8156	cd14074	STKc_SNRK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270657	28	277	2.8392e-11	62.7512	cd05072	PTKc_Lyn	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270796	121	208	3.29792e-11	62.32	cd06626	STKc_MEKK4	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270630	33	269	3.67471e-11	61.9148	cd05034	PTKc_Src_like	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270652	16	285	3.86651e-11	62.2115	cd05067	PTKc_Lck_Blk	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270985	18	221	4.01946e-11	62.0041	cd14083	STKc_CaMKI	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270927	91	221	4.06004e-11	62.1264	cd14025	STKc_RIP4_like	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271069	18	221	5.42179e-11	61.9672	cd14167	STKc_CaMKI_alpha	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270897	32	273	6.20725e-11	61.5638	cd13995	STKc_MAP3K8	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	173655	28	274	7.06017e-11	62.006	cd05110	PTKc_HER4	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270891	52	215	7.74163e-11	61.6953	cd13989	STKc_IKK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270782	90	214	8.73572e-11	61.2069	cd06605	PKc_MAPKK	NC	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	468045	67	221	9.16424e-11	62.5051	NF033483	PknB_PASTA_kin	C	cl41276
Q#30 - >Shae__MS3_00003104	superfamily	468045	67	221	9.16424e-11	62.5051	cl41276	PknB_PASTA_kin superfamily	C	 - 
Q#30 - >Shae__MS3_00003104	non-specific	271046	33	280	9.19395e-11	61.3385	cd14144	STKc_BMPR1	 - 	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270794	24	221	9.98807e-11	61.2701	cd06624	STKc_ASK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270762	87	228	1.12905e-10	60.9571	cd05611	STKc_Rim15_like	N	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270825	32	220	1.13153e-10	61.1337	cd07831	STKc_MOK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270840	55	286	1.21235e-10	61.2761	cd07850	STKc_JNK	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	270801	28	221	1.24176e-10	60.913	cd06631	STKc_YSK4	C	cl21453
Q#30 - >Shae__MS3_00003104	non-specific	271070	16	221	1.35678e-10	61.2168	cd14168	STKc_CaMKI_delta	C	cl21453
