candidate_id	reference_species	orthologues	relationship	source_group_size	target_group_size	source_file
Sjap__EWB00_001228	Hsap	Hsap__GeneID_269, Hsap__GeneID_659, Hsap__GeneID_7048, Hsap__GeneID_92, Hsap__GeneID_93	one-to-many	1	5	Orthologues/Hsap.tsv
Sjap__EWB00_009358	Hsap	Hsap__GeneID_5578, Hsap__GeneID_5579, Hsap__GeneID_5580, Hsap__GeneID_5582, Hsap__GeneID_5588	one-to-many	1	5	Orthologues/Hsap.tsv
Sjap__EWB00_010727	Hsap	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	2	5	Orthologues/Hsap.tsv
Sjap__EWB00_004137	Hsap	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	2	5	Orthologues/Hsap.tsv
Sjap__EWB00_002194	Hsap	Hsap__GeneID_27330, Hsap__GeneID_6195, Hsap__GeneID_6196, Hsap__GeneID_6197, Hsap__GeneID_8986, Hsap__GeneID_9252	one-to-many	1	6	Orthologues/Hsap.tsv
Sjap__EWB00_002869	Hsap	Hsap__GeneID_3688, Hsap__GeneID_3689, Hsap__GeneID_3690, Hsap__GeneID_3693, Hsap__GeneID_3694, Hsap__GeneID_3695	one-to-many	1	6	Orthologues/Hsap.tsv
Sjap__EWB00_008748	Hsap	Hsap__GeneID_2260, Hsap__GeneID_2261, Hsap__GeneID_2263, Hsap__GeneID_2264	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_006050	Hsap	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_010649	Hsap	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_008807	Hsap	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_003359	Hsap	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_009781	Hsap	Hsap__GeneID_11035, Hsap__GeneID_51776, Hsap__GeneID_6885	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_006315	Hsap	Hsap__GeneID_8899	many-to-one	6	1	Orthologues/Hsap.tsv
Sjap__EWB00_008747	Hsap	Hsap__GeneID_10611, Hsap__GeneID_11155, Hsap__GeneID_9260	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_004179	Hsap	Hsap__GeneID_1195, Hsap__GeneID_1196, Hsap__GeneID_1198, Hsap__GeneID_57396	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_002775	Hsap	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	2	3	Orthologues/Hsap.tsv
Sjap__EWB00_006234	Hsap	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	2	3	Orthologues/Hsap.tsv
Sjap__EWB00_001311	Hsap	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_000274	Hsap	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many	2	4	Orthologues/Hsap.tsv
Sjap__EWB00_009122	Hsap	Hsap__GeneID_1432, Hsap__GeneID_5600, Hsap__GeneID_5603, Hsap__GeneID_6300	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_007965	Hsap	Hsap__GeneID_3480, Hsap__GeneID_3643, Hsap__GeneID_3645	many-to-many	2	3	Orthologues/Hsap.tsv
Sjap__EWB00_003876	Hsap	Hsap__GeneID_10290, Hsap__GeneID_340156, Hsap__GeneID_85366, Hsap__GeneID_91807	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_007512	Hsap	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	3	3	Orthologues/Hsap.tsv
Sjap__EWB00_004196	Hsap	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	3	3	Orthologues/Hsap.tsv
Sjap__EWB00_007721	Hsap	Hsap__GeneID_5566, Hsap__GeneID_5567, Hsap__GeneID_5568	many-to-many	3	3	Orthologues/Hsap.tsv
Sjap__EWB00_003065	Hsap	Hsap__GeneID_815, Hsap__GeneID_816, Hsap__GeneID_817, Hsap__GeneID_818	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_009560	Hsap	Hsap__GeneID_4026, Hsap__GeneID_54751, Hsap__GeneID_7205, Hsap__GeneID_7791	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_003107	Hsap	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_002313	Hsap	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_001471	Hsap	Hsap__GeneID_3702, Hsap__GeneID_660, Hsap__GeneID_695, Hsap__GeneID_7006, Hsap__GeneID_7294	one-to-many	1	5	Orthologues/Hsap.tsv
Sjap__EWB00_003747	Hsap	Hsap__GeneID_2241, Hsap__GeneID_2242	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_003063	Hsap	Hsap__GeneID_238, Hsap__GeneID_4058, Hsap__GeneID_6098	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_011039	Hsap	Hsap__GeneID_3655, Hsap__GeneID_3675, Hsap__GeneID_3679	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_002103	Hsap	Hsap__GeneID_10979, Hsap__GeneID_55612, Hsap__GeneID_83706	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_002413	Hsap	Hsap__GeneID_6788, Hsap__GeneID_6789, Hsap__GeneID_80122	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_010687	Hsap	Hsap__GeneID_25, Hsap__GeneID_27	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_001594	Hsap	Hsap__GeneID_130399, Hsap__GeneID_7046, Hsap__GeneID_91	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_007640	Hsap	Hsap__GeneID_4293, Hsap__GeneID_4294, Hsap__GeneID_4296, Hsap__GeneID_84451	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_004212	Hsap	Hsap__GeneID_344387, Hsap__GeneID_8814	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_011263	Hsap	Hsap__GeneID_10000, Hsap__GeneID_207, Hsap__GeneID_208	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_007650	Hsap	Hsap__GeneID_10494, Hsap__GeneID_51765, Hsap__GeneID_8428	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_008372	Hsap	Hsap__GeneID_1263, Hsap__GeneID_126520, Hsap__GeneID_5347	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_006505	Hsap	Hsap__GeneID_7094, Hsap__GeneID_83660	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_003146	Hsap	Hsap__GeneID_7094, Hsap__GeneID_83660	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_004872	Hsap	Hsap__GeneID_100131244, Hsap__GeneID_100310846, Hsap__GeneID_157567, Hsap__GeneID_92565	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_004811	Hsap	Hsap__GeneID_6790, Hsap__GeneID_6795, Hsap__GeneID_9212	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_003272	Hsap	Hsap__GeneID_1017, Hsap__GeneID_1018, Hsap__GeneID_983	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_001225	Hsap	Hsap__GeneID_1495, Hsap__GeneID_1496, Hsap__GeneID_29119	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_002741	Hsap	Hsap__GeneID_22798, Hsap__GeneID_3912, Hsap__GeneID_3913	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_001036	Hsap	Hsap__GeneID_23683, Hsap__GeneID_25865, Hsap__GeneID_5587	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_002797	Hsap	Hsap__GeneID_102724428, Hsap__GeneID_150094, Hsap__GeneID_23235	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_008683	Hsap	Hsap__GeneID_5594, Hsap__GeneID_5595	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_004095	Hsap	Hsap__GeneID_5594, Hsap__GeneID_5595	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_009287	Hsap	Hsap__GeneID_102800317, Hsap__GeneID_1453, Hsap__GeneID_1454	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_007519	Hsap	Hsap__GeneID_5599, Hsap__GeneID_5601, Hsap__GeneID_5602	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_005902	Hsap	Hsap__GeneID_3092, Hsap__GeneID_9026	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_006126	Hsap	Hsap__GeneID_10319, Hsap__GeneID_3915, Hsap__GeneID_3918	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_004650	Hsap	Hsap__GeneID_5562, Hsap__GeneID_5563	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_008528	Hsap	Hsap__GeneID_5770, Hsap__GeneID_5771	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_006607	Hsap	Hsap__GeneID_10612, Hsap__GeneID_23321	many-to-many	2	2	Orthologues/Hsap.tsv
Sjap__EWB00_003429	Hsap	Hsap__GeneID_5829, Hsap__GeneID_7041, Hsap__GeneID_9404	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_004965	Hsap	Hsap__GeneID_126374, Hsap__GeneID_84962, Hsap__GeneID_8994	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_005624	Hsap	Hsap__GeneID_1024, Hsap__GeneID_23097	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_003710	Hsap	Hsap__GeneID_2580, Hsap__GeneID_9829	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_009479	Hsap	Hsap__GeneID_22858, Hsap__GeneID_4117	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_009224	Hsap	Hsap__GeneID_5798, Hsap__GeneID_5799	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_007322	Hsap	Hsap__GeneID_2185, Hsap__GeneID_5747	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_001328	Hsap	Hsap__GeneID_284217, Hsap__GeneID_3908	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_005467	Hsap	Hsap__GeneID_5584, Hsap__GeneID_5590	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_001961	Hsap	Hsap__GeneID_22848, Hsap__GeneID_55589	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_009541	Hsap	Hsap__GeneID_100288695, Hsap__GeneID_3987, Hsap__GeneID_55679, Hsap__GeneID_96626	one-to-many	1	4	Orthologues/Hsap.tsv
Sjap__EWB00_007161	Hsap	Hsap__GeneID_7867, Hsap__GeneID_9261	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_007274	Hsap	Hsap__GeneID_1627, Hsap__GeneID_28988	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_008286	Hsap	Hsap__GeneID_27347, Hsap__GeneID_9943	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_007739	Hsap	Hsap__GeneID_11344, Hsap__GeneID_5756	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_005166	Hsap	Hsap__GeneID_6198, Hsap__GeneID_6199	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_005385	Hsap	Hsap__GeneID_11329, Hsap__GeneID_23012	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_004368	Hsap	Hsap__GeneID_2931, Hsap__GeneID_2932	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_009480	Hsap	Hsap__GeneID_1025	many-to-one	2	1	Orthologues/Hsap.tsv
Sjap__EWB00_010219	Hsap	Hsap__GeneID_1025	many-to-one	2	1	Orthologues/Hsap.tsv
Sjap__EWB00_005849	Hsap	Hsap__GeneID_1445, Hsap__GeneID_4145	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_001091	Hsap	Hsap__GeneID_5260, Hsap__GeneID_5261	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_001618	Hsap	Hsap__GeneID_51412, Hsap__GeneID_86	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_002531	Hsap	Hsap__GeneID_3984, Hsap__GeneID_3985	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_008857	Hsap	Hsap__GeneID_10120, Hsap__GeneID_10121	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_007517	Hsap	Hsap__GeneID_139741, Hsap__GeneID_140625, Hsap__GeneID_84517	one-to-many	1	3	Orthologues/Hsap.tsv
Sjap__EWB00_000320	Hsap	Hsap__GeneID_5592	many-to-one	2	1	Orthologues/Hsap.tsv
Sjap__EWB00_007426	Hsap	Hsap__GeneID_10096, Hsap__GeneID_57180	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_007221	Hsap	Hsap__GeneID_6259	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_007959	Hsap	Hsap__GeneID_51701	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_002386	Hsap	Hsap__GeneID_5604, Hsap__GeneID_5605	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_003104	Hsap	Hsap__GeneID_2444	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_008035	Hsap	Hsap__GeneID_10783, Hsap__GeneID_140609	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_011320	Hsap	Hsap__GeneID_9262, Hsap__GeneID_9263	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_002781	Hsap	Hsap__GeneID_122011, Hsap__GeneID_1452	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_001343	Hsap	Hsap__GeneID_6416	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_008993	Hsap	Hsap__GeneID_124923	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_010647	Hsap	Hsap__GeneID_10097	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_003470	Hsap	Hsap__GeneID_11200	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_010398	Hsap	Hsap__GeneID_3611	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_003114	Hsap	Hsap__GeneID_167359	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_006002	Hsap	Hsap__GeneID_55860	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_009117	Hsap	Hsap__GeneID_57763, Hsap__GeneID_8625	one-to-many	1	2	Orthologues/Hsap.tsv
Sjap__EWB00_004629	Hsap	Hsap__GeneID_1020	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_003565	Hsap	Hsap__GeneID_7414	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_000516	Hsap	Hsap__GeneID_5170	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_001408	Hsap	Hsap__GeneID_64431	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_009305	Hsap	Hsap__GeneID_79913	many-to-one	2	1	Orthologues/Hsap.tsv
Sjap__EWB00_008932	Hsap	Hsap__GeneID_6787	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_004325	Hsap	Hsap__GeneID_152110	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_006602	Hsap	Hsap__GeneID_1022	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_010449	Hsap	Hsap__GeneID_8646	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_001391	Hsap	Hsap__GeneID_25989	one-to-one	1	1	Orthologues/Hsap.tsv
Sjap__EWB00_004876	Hsap	Hsap__GeneID_345651	one-to-one	1	1	Orthologues/Hsap.tsv
Sman__Smp_307010	Hsap	Hsap__GeneID_100287399, Hsap__GeneID_100288966, Hsap__GeneID_100996331, Hsap__GeneID_101927345, Hsap__GeneID_101927375, Hsap__GeneID_102723382, Hsap__GeneID_102723502, Hsap__GeneID_102724631, Hsap__GeneID_105375816, Hsap__GeneID_105375817, Hsap__GeneID_105379417, Hsap__GeneID_112268044, Hsap__GeneID_22852, Hsap__GeneID_23784, Hsap__GeneID_253650, Hsap__GeneID_317754, Hsap__GeneID_340441, Hsap__GeneID_342850, Hsap__GeneID_374860, Hsap__GeneID_375248, Hsap__GeneID_388468, Hsap__GeneID_400986, Hsap__GeneID_404785, Hsap__GeneID_441459, Hsap__GeneID_445582, Hsap__GeneID_554226, Hsap__GeneID_56311, Hsap__GeneID_57730, Hsap__GeneID_58, Hsap__GeneID_59, Hsap__GeneID_60, Hsap__GeneID_641455, Hsap__GeneID_653269, Hsap__GeneID_653781, Hsap__GeneID_70, Hsap__GeneID_71, Hsap__GeneID_72, Hsap__GeneID_728378, Hsap__GeneID_84210, Hsap__GeneID_91074, Hsap__GeneID_9720	many-to-many	2	41	Orthologues/Hsap.tsv
Sman__Smp_307020	Hsap	Hsap__GeneID_100287399, Hsap__GeneID_100288966, Hsap__GeneID_100996331, Hsap__GeneID_101927345, Hsap__GeneID_101927375, Hsap__GeneID_102723382, Hsap__GeneID_102723502, Hsap__GeneID_102724631, Hsap__GeneID_105375816, Hsap__GeneID_105375817, Hsap__GeneID_105379417, Hsap__GeneID_112268044, Hsap__GeneID_22852, Hsap__GeneID_23784, Hsap__GeneID_253650, Hsap__GeneID_317754, Hsap__GeneID_340441, Hsap__GeneID_342850, Hsap__GeneID_374860, Hsap__GeneID_375248, Hsap__GeneID_388468, Hsap__GeneID_400986, Hsap__GeneID_404785, Hsap__GeneID_441459, Hsap__GeneID_445582, Hsap__GeneID_554226, Hsap__GeneID_56311, Hsap__GeneID_57730, Hsap__GeneID_58, Hsap__GeneID_59, Hsap__GeneID_60, Hsap__GeneID_641455, Hsap__GeneID_653269, Hsap__GeneID_653781, Hsap__GeneID_70, Hsap__GeneID_71, Hsap__GeneID_72, Hsap__GeneID_728378, Hsap__GeneID_84210, Hsap__GeneID_91074, Hsap__GeneID_9720	many-to-many	2	41	Orthologues/Hsap.tsv
Sman__Smp_048560	Hsap	Hsap__GeneID_144165, Hsap__GeneID_166336, Hsap__GeneID_2273, Hsap__GeneID_2274, Hsap__GeneID_2275, Hsap__GeneID_26136, Hsap__GeneID_29964, Hsap__GeneID_4007, Hsap__GeneID_9457	many-to-many	2	9	Orthologues/Hsap.tsv
Sman__Smp_143130	Hsap	Hsap__GeneID_144165, Hsap__GeneID_166336, Hsap__GeneID_2273, Hsap__GeneID_2274, Hsap__GeneID_2275, Hsap__GeneID_26136, Hsap__GeneID_29964, Hsap__GeneID_4007, Hsap__GeneID_9457	many-to-many	2	9	Orthologues/Hsap.tsv
Sman__Smp_172200	Hsap	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	4	8	Orthologues/Hsap.tsv
Sman__Smp_348670	Hsap	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	4	8	Orthologues/Hsap.tsv
Sman__Smp_006920	Hsap	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	4	8	Orthologues/Hsap.tsv
Sman__Smp_136300	Hsap	Hsap__GeneID_2268, Hsap__GeneID_2534, Hsap__GeneID_3055, Hsap__GeneID_3932, Hsap__GeneID_4067, Hsap__GeneID_640, Hsap__GeneID_6714, Hsap__GeneID_7525	many-to-many	4	8	Orthologues/Hsap.tsv
Sman__Smp_135560	Hsap	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many	3	7	Orthologues/Hsap.tsv
Sman__Smp_164590	Hsap	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many	3	7	Orthologues/Hsap.tsv
Sman__Smp_343740	Hsap	Hsap__GeneID_1277, Hsap__GeneID_1278, Hsap__GeneID_1280, Hsap__GeneID_1281, Hsap__GeneID_1290, Hsap__GeneID_255631, Hsap__GeneID_85301	many-to-many	3	7	Orthologues/Hsap.tsv
Sman__Smp_065290	Hsap	Hsap__GeneID_139728, Hsap__GeneID_149069, Hsap__GeneID_51473, Hsap__GeneID_57118, Hsap__GeneID_6101, Hsap__GeneID_728597, Hsap__GeneID_8536	many-to-many	2	7	Orthologues/Hsap.tsv
Sman__Smp_170340	Hsap	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	4	6	Orthologues/Hsap.tsv
Sman__Smp_213910	Hsap	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	4	6	Orthologues/Hsap.tsv
Sman__Smp_213900	Hsap	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	4	6	Orthologues/Hsap.tsv
Sman__Smp_159600	Hsap	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	4	6	Orthologues/Hsap.tsv
Sman__Smp_304500	Hsap	Hsap__GeneID_23659, Hsap__GeneID_3931, Hsap__GeneID_79858	many-to-many	6	3	Orthologues/Hsap.tsv
Sman__Smp_126140	Hsap	Hsap__GeneID_3674, Hsap__GeneID_3676, Hsap__GeneID_3678, Hsap__GeneID_3680, Hsap__GeneID_3685, Hsap__GeneID_8516	one-to-many	1	6	Orthologues/Hsap.tsv
Sman__Smp_334370	Hsap	Hsap__GeneID_269, Hsap__GeneID_659, Hsap__GeneID_7048, Hsap__GeneID_92, Hsap__GeneID_93	one-to-many	1	5	Orthologues/Hsap.tsv
Sman__Smp_128480	Hsap	Hsap__GeneID_5578, Hsap__GeneID_5579, Hsap__GeneID_5580, Hsap__GeneID_5582, Hsap__GeneID_5588	many-to-many	2	5	Orthologues/Hsap.tsv
Sman__Smp_241420	Hsap	Hsap__GeneID_5578, Hsap__GeneID_5579, Hsap__GeneID_5580, Hsap__GeneID_5582, Hsap__GeneID_5588	many-to-many	2	5	Orthologues/Hsap.tsv
Sman__Smp_128920	Hsap	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	2	5	Orthologues/Hsap.tsv
Sman__Smp_143470	Hsap	Hsap__GeneID_51332, Hsap__GeneID_57731, Hsap__GeneID_6710, Hsap__GeneID_6711, Hsap__GeneID_6712	many-to-many	2	5	Orthologues/Hsap.tsv
Sman__Smp_340300	Hsap	Hsap__GeneID_27330, Hsap__GeneID_6195, Hsap__GeneID_6196, Hsap__GeneID_6197, Hsap__GeneID_8986, Hsap__GeneID_9252	one-to-many	1	6	Orthologues/Hsap.tsv
Sman__Smp_123640	Hsap	Hsap__GeneID_131890, Hsap__GeneID_2868, Hsap__GeneID_2869, Hsap__GeneID_2870, Hsap__GeneID_6011	one-to-many	1	5	Orthologues/Hsap.tsv
Sman__Smp_089700	Hsap	Hsap__GeneID_3688, Hsap__GeneID_3689, Hsap__GeneID_3690, Hsap__GeneID_3693, Hsap__GeneID_3694, Hsap__GeneID_3695	one-to-many	1	6	Orthologues/Hsap.tsv
Sman__Smp_157300	Hsap	Hsap__GeneID_2260, Hsap__GeneID_2261, Hsap__GeneID_2263, Hsap__GeneID_2264	one-to-many	1	4	Orthologues/Hsap.tsv
Sman__Smp_034550	Hsap	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	2	4	Orthologues/Hsap.tsv
Sman__Smp_014780	Hsap	Hsap__GeneID_81, Hsap__GeneID_87, Hsap__GeneID_88, Hsap__GeneID_89	many-to-many	2	4	Orthologues/Hsap.tsv
Sman__Smp_086590	Hsap	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	3	4	Orthologues/Hsap.tsv
Sman__Smp_195080	Hsap	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	3	4	Orthologues/Hsap.tsv
Sman__Smp_120700	Hsap	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	3	4	Orthologues/Hsap.tsv
Sman__Smp_058790	Hsap	Hsap__GeneID_11035, Hsap__GeneID_51776, Hsap__GeneID_6885	one-to-many	1	3	Orthologues/Hsap.tsv
Sman__Smp_068960	Hsap	Hsap__GeneID_8899	many-to-one	6	1	Orthologues/Hsap.tsv
Sman__Smp_157310	Hsap	Hsap__GeneID_10611, Hsap__GeneID_11155, Hsap__GeneID_9260	one-to-many	1	3	Orthologues/Hsap.tsv
Sman__Smp_058620	Hsap	Hsap__GeneID_1195, Hsap__GeneID_1196, Hsap__GeneID_1198, Hsap__GeneID_57396	many-to-many	2	4	Orthologues/Hsap.tsv
Sman__Smp_317420	Hsap	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	2	3	Orthologues/Hsap.tsv
Sman__Smp_000100	Hsap	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	2	3	Orthologues/Hsap.tsv
Sman__Smp_196840	Hsap	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many	2	4	Orthologues/Hsap.tsv
Sman__Smp_123830	Hsap	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many	2	4	Orthologues/Hsap.tsv
