candidate_id	prepared_id	mapping_status	HOG	Orthogroup	Hsap_orthologues	Hsap_relationship	Cele_orthologues	Cele_relationship	Dmel_orthologues	Dmel_relationship	Mmus_orthologues	Mmus_relationship	Xlae_orthologues	Xlae_relationship	HOG_status	Hsap_HOG_copy_counts	Cele_HOG_copy_counts	Shae_HOG_copy_counts	Sjap_HOG_copy_counts	Sman_HOG_copy_counts	Dmel_HOG_copy_counts	Mmus_HOG_copy_counts	Xlae_HOG_copy_counts
Sjap__EWB00_000516	Sjap__EWB00_000516	matched	OG0005108	OG0005108	Hsap__GeneID_5170	one-to-one	Cele__WBGene00003965	one-to-one	Dmel__GeneID_38017	one-to-one	Mmus__GeneID_18607	one-to-one	Xlae__GeneID_108703133, Xlae__GeneID_444529	one-to-many	shared HOG	1	1	0	1	1	1	1	2
Sjap__EWB00_000751	Sjap__EWB00_000751	matched	OG0015962	OG0015962		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	0	1	1	0	0	0
Sjap__EWB00_000811	Sjap__EWB00_000811	matched	OG0004909	OG0004909		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Dmel__GeneID_32188	many-to-one		no direct pairwise orthologue detected		no direct pairwise orthologue detected	shared HOG	0	0	2	2	3	1	0	0
Sjap__EWB00_001036	Sjap__EWB00_001036	matched	OG0001663	OG0001663	Hsap__GeneID_23683, Hsap__GeneID_25865, Hsap__GeneID_5587	one-to-many	Cele__WBGene00012019, Cele__WBGene00012352	one-to-many	Dmel__GeneID_42203	one-to-one	Mmus__GeneID_101540, Mmus__GeneID_18760, Mmus__GeneID_75292	one-to-many	Xlae__GeneID_108699707, Xlae__GeneID_108713955, Xlae__GeneID_447531	one-to-many	shared HOG	3	2	1	1	1	1	3	3
Sjap__EWB00_001091	Sjap__EWB00_001091	matched	OG0002667	OG0002667	Hsap__GeneID_5260, Hsap__GeneID_5261	one-to-many	Cele__WBGene00021753	one-to-one	Dmel__GeneID_32120	one-to-one	Mmus__GeneID_18682, Mmus__GeneID_68961	one-to-many	Xlae__GeneID_108708334, Xlae__GeneID_373780, Xlae__GeneID_496328	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Sjap__EWB00_001102	Sjap__EWB00_001102	matched	OG0000309	OG0000309	Hsap__GeneID_1282, Hsap__GeneID_1284, Hsap__GeneID_1285, Hsap__GeneID_1286, Hsap__GeneID_1287, Hsap__GeneID_1288	many-to-many	Cele__WBGene00001263, Cele__WBGene00002280	many-to-many	Dmel__GeneID_33726, Dmel__GeneID_33727	many-to-many	Mmus__GeneID_12826, Mmus__GeneID_12827, Mmus__GeneID_12828, Mmus__GeneID_12829, Mmus__GeneID_12830, Mmus__GeneID_94216	many-to-many	Xlae__GeneID_108698394, Xlae__GeneID_108698395, Xlae__GeneID_108700098, Xlae__GeneID_108700099, Xlae__GeneID_108709738, Xlae__GeneID_108709739, Xlae__GeneID_373763, Xlae__GeneID_373764	many-to-many	shared HOG	6	2	3	4	4	2	6	8
Sjap__EWB00_001225	Sjap__EWB00_001225	matched	OG0001602	OG0001602	Hsap__GeneID_1495, Hsap__GeneID_1496, Hsap__GeneID_29119	one-to-many	Cele__WBGene00001978	one-to-one	Dmel__GeneID_40517	one-to-one	Mmus__GeneID_12385, Mmus__GeneID_12386, Mmus__GeneID_216033	one-to-many	Xlae__GeneID_108706501, Xlae__GeneID_108710831, Xlae__GeneID_399303, Xlae__GeneID_444710	one-to-many	shared HOG	3	1	1	1	1	1	3	4
Sjap__EWB00_001228	Sjap__EWB00_001228	matched	OG0000470	OG0000470	Hsap__GeneID_269, Hsap__GeneID_659, Hsap__GeneID_7048, Hsap__GeneID_92, Hsap__GeneID_93	one-to-many	Cele__WBGene00000900	one-to-one	Dmel__GeneID_41772, Dmel__GeneID_44096	one-to-many	Mmus__GeneID_110542, Mmus__GeneID_11480, Mmus__GeneID_11481, Mmus__GeneID_12168, Mmus__GeneID_21813	one-to-many	Xlae__GeneID_108701455, Xlae__GeneID_108702885, Xlae__GeneID_108709904, Xlae__GeneID_108718935, Xlae__GeneID_108719963, Xlae__GeneID_121400055, Xlae__GeneID_373815, Xlae__GeneID_397859, Xlae__GeneID_397981, Xlae__GeneID_399277, Xlae__GeneID_399283, Xlae__GeneID_495087	one-to-many	shared HOG	5	1	1	1	1	2	5	12
Sjap__EWB00_001311	Sjap__EWB00_001311	matched	OG0000784	OG0000784	Hsap__GeneID_1289, Hsap__GeneID_1301, Hsap__GeneID_1302, Hsap__GeneID_50509	many-to-many		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Mmus__GeneID_12814, Mmus__GeneID_12815, Mmus__GeneID_12831, Mmus__GeneID_53867	many-to-many	Xlae__GeneID_108699914, Xlae__GeneID_108700220, Xlae__GeneID_108711695, Xlae__GeneID_108713331, Xlae__GeneID_108714428, Xlae__GeneID_108715007, Xlae__GeneID_398739	many-to-many	shared HOG	4	0	2	2	2	0	4	7
Sjap__EWB00_001328	Sjap__EWB00_001328	matched	OG0002087	OG0002087	Hsap__GeneID_284217, Hsap__GeneID_3908	one-to-many	Cele__WBGene00002248	one-to-one	Dmel__GeneID_43946	one-to-one	Mmus__GeneID_16772, Mmus__GeneID_16773	one-to-many	Xlae__GeneID_108716137, Xlae__GeneID_108718546	one-to-many	shared HOG	2	1	3	1	1	1	2	2
Sjap__EWB00_001343	Sjap__EWB00_001343	matched	OG0003225	OG0003225	Hsap__GeneID_6416	one-to-one	Cele__WBGene00003368, Cele__WBGene00012162	one-to-many	Dmel__GeneID_41020	one-to-one	Mmus__GeneID_26398	one-to-one	Xlae__GeneID_399471, Xlae__GeneID_431908	one-to-many	shared HOG	1	2	1	1	1	1	1	2
Sjap__EWB00_001391	Sjap__EWB00_001391	matched	OG0006462	OG0006462	Hsap__GeneID_25989	one-to-one		no direct pairwise orthologue detected	Dmel__GeneID_41112	one-to-one	Mmus__GeneID_71742	one-to-one	Xlae__GeneID_734568	one-to-one	shared HOG	1	0	1	1	1	1	1	1
Sjap__EWB00_001408	Sjap__EWB00_001408	matched	OG0005197	OG0005197	Hsap__GeneID_64431	one-to-one	Cele__WBGene00007434	one-to-one	Dmel__GeneID_32514	one-to-one	Mmus__GeneID_67019	one-to-one	Xlae__GeneID_100037212	one-to-one	shared HOG	1	1	1	1	1	1	1	1
Sjap__EWB00_001471	Sjap__EWB00_001471	matched	OG0001055	OG0001055	Hsap__GeneID_3702, Hsap__GeneID_660, Hsap__GeneID_695, Hsap__GeneID_7006, Hsap__GeneID_7294	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_34132	one-to-one	Mmus__GeneID_12169, Mmus__GeneID_12229, Mmus__GeneID_16428, Mmus__GeneID_21682, Mmus__GeneID_22165	one-to-many	Xlae__GeneID_108698274, Xlae__GeneID_108706583, Xlae__GeneID_108710759, Xlae__GeneID_121402817, Xlae__GeneID_734996	one-to-many	shared HOG	5	0	1	1	1	1	5	5
Sjap__EWB00_001594	Sjap__EWB00_001594	matched	OG0001365	OG0001365	Hsap__GeneID_130399, Hsap__GeneID_7046, Hsap__GeneID_91	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_35900	one-to-one	Mmus__GeneID_11479, Mmus__GeneID_21812, Mmus__GeneID_269275	one-to-many	Xlae__GeneID_108701335, Xlae__GeneID_108702964, Xlae__GeneID_108708537, Xlae__GeneID_108719029, Xlae__GeneID_399295, Xlae__GeneID_399454	one-to-many	shared HOG	3	0	1	1	1	1	3	6
Sjap__EWB00_001618	Sjap__EWB00_001618	matched	OG0002682	OG0002682	Hsap__GeneID_51412, Hsap__GeneID_86	one-to-many	Cele__WBGene00022774	one-to-one	Dmel__GeneID_36956	one-to-one	Mmus__GeneID_56456, Mmus__GeneID_83766	one-to-many	Xlae__GeneID_108703569, Xlae__GeneID_108717002, Xlae__GeneID_380143	one-to-many	shared HOG	2	1	1	1	1	1	2	3
Sjap__EWB00_001961	Sjap__EWB00_001961	matched	OG0002125	OG0002125	Hsap__GeneID_22848, Hsap__GeneID_55589	one-to-many	Cele__WBGene00004762	one-to-one	Dmel__GeneID_35154	one-to-one	Mmus__GeneID_140780, Mmus__GeneID_269774	one-to-many	Xlae__GeneID_108706817, Xlae__GeneID_108711545, Xlae__GeneID_108712220, Xlae__GeneID_108712767	one-to-many	shared HOG	2	1	1	1	1	1	2	4
Sjap__EWB00_002103	Sjap__EWB00_002103	matched	OG0001282	OG0001282	Hsap__GeneID_10979, Hsap__GeneID_55612, Hsap__GeneID_83706	one-to-many	Cele__WBGene00006836	one-to-one	Dmel__GeneID_38488, Dmel__GeneID_39907	one-to-many	Mmus__GeneID_108101, Mmus__GeneID_218952, Mmus__GeneID_241639	one-to-many	Xlae__GeneID_100049120, Xlae__GeneID_108713911, Xlae__GeneID_379119, Xlae__GeneID_446790, Xlae__GeneID_494682	one-to-many	shared HOG	3	1	1	1	1	2	3	5
Sjap__EWB00_002182	Sjap__EWB00_002182	matched	OG0010632	OG0010632		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Xlae__GeneID_108708143	one-to-one	shared HOG	0	0	1	1	1	0	0	1
Sjap__EWB00_002194	Sjap__EWB00_002194	matched	OG0000522	OG0000522	Hsap__GeneID_27330, Hsap__GeneID_6195, Hsap__GeneID_6196, Hsap__GeneID_6197, Hsap__GeneID_8986, Hsap__GeneID_9252	one-to-many	Cele__WBGene00008311, Cele__WBGene00011352	one-to-many	Dmel__GeneID_33139	one-to-one	Mmus__GeneID_110651, Mmus__GeneID_20111, Mmus__GeneID_20112, Mmus__GeneID_56613, Mmus__GeneID_67071, Mmus__GeneID_73086	one-to-many	Xlae__GeneID_100037253, Xlae__GeneID_108698451, Xlae__GeneID_108698712, Xlae__GeneID_108700150, Xlae__GeneID_108709331, Xlae__GeneID_108717877, Xlae__GeneID_399376, Xlae__GeneID_443729, Xlae__GeneID_445821	one-to-many	shared HOG	6	2	1	1	1	1	6	9
Sjap__EWB00_002313	Sjap__EWB00_002313	matched	OG0001017	OG0001017	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	Cele__WBGene00006746	many-to-one	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	shared HOG	2	1	2	2	2	2	2	6
Sjap__EWB00_002386	Sjap__EWB00_002386	matched	OG0002882	OG0002882	Hsap__GeneID_5604, Hsap__GeneID_5605	one-to-many	Cele__WBGene00003186	one-to-one	Dmel__GeneID_31872	one-to-one	Mmus__GeneID_26395, Mmus__GeneID_26396	one-to-many	Xlae__GeneID_108712802, Xlae__GeneID_379991	one-to-many	shared HOG	2	1	1	1	1	1	2	2
Sjap__EWB00_002413	Sjap__EWB00_002413	matched	OG0001312	OG0001312	Hsap__GeneID_6788, Hsap__GeneID_6789, Hsap__GeneID_80122	one-to-many	Cele__WBGene00016038, Cele__WBGene00017472	one-to-many	Dmel__GeneID_37247	one-to-one	Mmus__GeneID_22625, Mmus__GeneID_56274, Mmus__GeneID_58231	one-to-many	Xlae__GeneID_108701280, Xlae__GeneID_108719348, Xlae__GeneID_398925, Xlae__GeneID_432210, Xlae__GeneID_779226	one-to-many	shared HOG	3	2	1	1	1	1	3	5
Sjap__EWB00_002502	Sjap__EWB00_002502	matched	OG0000053	OG0000053	Hsap__GeneID_100287399, Hsap__GeneID_100288966, Hsap__GeneID_100996331, Hsap__GeneID_101927345, Hsap__GeneID_101927375, Hsap__GeneID_102723382, Hsap__GeneID_102723502, Hsap__GeneID_102724631, Hsap__GeneID_105375816, Hsap__GeneID_105375817, Hsap__GeneID_105379417, Hsap__GeneID_112268044, Hsap__GeneID_22852, Hsap__GeneID_23784, Hsap__GeneID_253650, Hsap__GeneID_317754, Hsap__GeneID_340441, Hsap__GeneID_342850, Hsap__GeneID_374860, Hsap__GeneID_375248, Hsap__GeneID_388468, Hsap__GeneID_400986, Hsap__GeneID_404785, Hsap__GeneID_441459, Hsap__GeneID_445582, Hsap__GeneID_554226, Hsap__GeneID_56311, Hsap__GeneID_57730, Hsap__GeneID_58, Hsap__GeneID_59, Hsap__GeneID_60, Hsap__GeneID_641455, Hsap__GeneID_653269, Hsap__GeneID_653781, Hsap__GeneID_70, Hsap__GeneID_71, Hsap__GeneID_72, Hsap__GeneID_728378, Hsap__GeneID_84210, Hsap__GeneID_91074, Hsap__GeneID_9720	one-to-many	Cele__WBGene00000063, Cele__WBGene00000064, Cele__WBGene00000065, Cele__WBGene00000066, Cele__WBGene00000067	one-to-many	Dmel__GeneID_31521, Dmel__GeneID_35526, Dmel__GeneID_37368, Dmel__GeneID_40444, Dmel__GeneID_41885, Dmel__GeneID_48632	one-to-many	Mmus__GeneID_11459, Mmus__GeneID_11461, Mmus__GeneID_11464, Mmus__GeneID_11465, Mmus__GeneID_11468, Mmus__GeneID_11475, Mmus__GeneID_232339, Mmus__GeneID_75196	one-to-many	Xlae__GeneID_100337595, Xlae__GeneID_100653490, Xlae__GeneID_108699710, Xlae__GeneID_108703086, Xlae__GeneID_108711140, Xlae__GeneID_108713105, Xlae__GeneID_108716753, Xlae__GeneID_379351, Xlae__GeneID_379752, Xlae__GeneID_398426, Xlae__GeneID_398459, Xlae__GeneID_431847, Xlae__GeneID_432314, Xlae__GeneID_734918, Xlae__GeneID_779096, Xlae__GeneID_779129	one-to-many	shared HOG	41	5	1	1	2	6	8	16
Sjap__EWB00_002531	Sjap__EWB00_002531	matched	OG0002696	OG0002696	Hsap__GeneID_3984, Hsap__GeneID_3985	one-to-many		no direct pairwise orthologue detected	Dmel__GeneID_32207	one-to-one	Mmus__GeneID_16885, Mmus__GeneID_16886	one-to-many	Xlae__GeneID_108705108, Xlae__GeneID_108709319, Xlae__GeneID_397696, Xlae__GeneID_398298	one-to-many	shared HOG	2	0	1	1	1	1	2	4
Sjap__EWB00_002741	Sjap__EWB00_002741	matched	OG0001608	OG0001608	Hsap__GeneID_22798, Hsap__GeneID_3912, Hsap__GeneID_3913	one-to-many	Cele__WBGene00002247	one-to-one	Dmel__GeneID_34068	one-to-one	Mmus__GeneID_16777, Mmus__GeneID_16779	one-to-many	Xlae__GeneID_108711178, Xlae__GeneID_108711179, Xlae__GeneID_108713081, Xlae__GeneID_108715891, Xlae__GeneID_494988	one-to-many	shared HOG	3	1	1	1	1	1	2	5
Sjap__EWB00_002775	Sjap__EWB00_002775	matched	OG0000767	OG0000767	Hsap__GeneID_2316, Hsap__GeneID_2317, Hsap__GeneID_2318	many-to-many	Cele__WBGene00022048	many-to-one	Dmel__GeneID_42066	many-to-one	Mmus__GeneID_192176, Mmus__GeneID_286940, Mmus__GeneID_68794	many-to-many	Xlae__GeneID_108699999, Xlae__GeneID_108704467, Xlae__GeneID_108705104, Xlae__GeneID_108715054, Xlae__GeneID_121393384, Xlae__GeneID_121393385, Xlae__GeneID_733321, Xlae__GeneID_734178	many-to-many	shared HOG	3	1	2	2	2	1	3	8
Sjap__EWB00_002781	Sjap__EWB00_002781	matched	OG0003217	OG0003217	Hsap__GeneID_122011, Hsap__GeneID_1452	one-to-many	Cele__WBGene00002202	one-to-one	Dmel__GeneID_32221	one-to-one	Mmus__GeneID_93687	one-to-one	Xlae__GeneID_379624, Xlae__GeneID_380238	one-to-many	shared HOG	2	1	1	1	1	1	1	2
Sjap__EWB00_002797	Sjap__EWB00_002797	matched	OG0001726	OG0001726	Hsap__GeneID_102724428, Hsap__GeneID_150094, Hsap__GeneID_23235	one-to-many	Cele__WBGene00002210	one-to-one	Dmel__GeneID_31170, Dmel__GeneID_37152	one-to-many	Mmus__GeneID_17691, Mmus__GeneID_235344	one-to-many	Xlae__GeneID_100502576, Xlae__GeneID_108697582, Xlae__GeneID_108709301	one-to-many	shared HOG	3	1	1	1	1	2	2	3
Sjap__EWB00_002869	Sjap__EWB00_002869	matched	OG0000547	OG0000547	Hsap__GeneID_3688, Hsap__GeneID_3689, Hsap__GeneID_3690, Hsap__GeneID_3693, Hsap__GeneID_3694, Hsap__GeneID_3695	one-to-many	Cele__WBGene00003930	one-to-one	Dmel__GeneID_44885	one-to-one	Mmus__GeneID_16412, Mmus__GeneID_16414, Mmus__GeneID_16415, Mmus__GeneID_16416, Mmus__GeneID_16419, Mmus__GeneID_16420, Mmus__GeneID_16421	one-to-many	Xlae__GeneID_108702890, Xlae__GeneID_108708650, Xlae__GeneID_378686, Xlae__GeneID_379708, Xlae__GeneID_397699, Xlae__GeneID_397755, Xlae__GeneID_399443, Xlae__GeneID_446423	one-to-many	shared HOG	6	1	1	1	1	1	7	8
Sjap__EWB00_002899	Sjap__EWB00_002899	matched	OG0013203	OG0013203		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_002919	Sjap__EWB00_002919	matched	OG0000401	OG0000401	Hsap__GeneID_3674, Hsap__GeneID_3676, Hsap__GeneID_3678, Hsap__GeneID_3680, Hsap__GeneID_3685, Hsap__GeneID_8516	one-to-many	Cele__WBGene00003929	one-to-one	Dmel__GeneID_32661, Dmel__GeneID_36692, Dmel__GeneID_36693, Dmel__GeneID_37732	one-to-many	Mmus__GeneID_104099, Mmus__GeneID_16399, Mmus__GeneID_16401, Mmus__GeneID_16402, Mmus__GeneID_16410, Mmus__GeneID_241226	one-to-many	Xlae__GeneID_100191022, Xlae__GeneID_108701397, Xlae__GeneID_108718824, Xlae__GeneID_108719000, Xlae__GeneID_108719885, Xlae__GeneID_394366, Xlae__GeneID_397839, Xlae__GeneID_397842, Xlae__GeneID_397997, Xlae__GeneID_495051	one-to-many	shared HOG	6	1	1	1	1	4	6	10
Sjap__EWB00_003063	Sjap__EWB00_003063	matched	OG0001084	OG0001084	Hsap__GeneID_238, Hsap__GeneID_4058, Hsap__GeneID_6098	one-to-many	Cele__WBGene00004740	one-to-one	Dmel__GeneID_32039, Dmel__GeneID_53425	one-to-many	Mmus__GeneID_11682, Mmus__GeneID_17005, Mmus__GeneID_19886	one-to-many	Xlae__GeneID_108698980, Xlae__GeneID_108699739, Xlae__GeneID_108716096, Xlae__GeneID_108716156, Xlae__GeneID_108717382, Xlae__GeneID_121394155	one-to-many	shared HOG	3	1	1	1	1	2	3	6
Sjap__EWB00_003065	Sjap__EWB00_003065	matched	OG0000917	OG0000917	Hsap__GeneID_815, Hsap__GeneID_816, Hsap__GeneID_817, Hsap__GeneID_818	one-to-many	Cele__WBGene00006779	one-to-one	Dmel__GeneID_43828	one-to-one	Mmus__GeneID_108058, Mmus__GeneID_12322, Mmus__GeneID_12323, Mmus__GeneID_12325	one-to-many	Xlae__GeneID_108696257, Xlae__GeneID_108712641, Xlae__GeneID_380508, Xlae__GeneID_397789, Xlae__GeneID_398376, Xlae__GeneID_399160, Xlae__GeneID_399284	one-to-many	shared HOG	4	1	1	1	1	1	4	7
Sjap__EWB00_003104	Sjap__EWB00_003104	matched	OG0003193	OG0003193	Hsap__GeneID_2444	one-to-one	Cele__WBGene00005078	one-to-one	Dmel__GeneID_35524	one-to-one	Mmus__GeneID_14302	one-to-one	Xlae__GeneID_108716819, Xlae__GeneID_108717930	one-to-many	shared HOG	1	1	2	1	1	1	1	2
Sjap__EWB00_003107	Sjap__EWB00_003107	matched	OG0001017	OG0001017	Hsap__GeneID_4917, Hsap__GeneID_9423	many-to-many	Cele__WBGene00006746	many-to-one	Dmel__GeneID_32398, Dmel__GeneID_32400	many-to-many	Mmus__GeneID_18208, Mmus__GeneID_18209	many-to-many	Xlae__GeneID_100127305, Xlae__GeneID_108697748, Xlae__GeneID_108701181, Xlae__GeneID_108701615, Xlae__GeneID_108703174, Xlae__GeneID_373694	many-to-many	shared HOG	2	1	2	2	2	2	2	6
Sjap__EWB00_003114	Sjap__EWB00_003114	matched	OG0004237	OG0004237	Hsap__GeneID_167359	one-to-one	Cele__WBGene00009867	one-to-one	Dmel__GeneID_33284	one-to-one	Mmus__GeneID_245269	one-to-one	Xlae__GeneID_108707299, Xlae__GeneID_108718398	one-to-many	shared HOG	1	1	1	1	1	1	1	2
Sjap__EWB00_003146	Sjap__EWB00_003146	matched	OG0001448	OG0001448	Hsap__GeneID_7094, Hsap__GeneID_83660	many-to-many	Cele__WBGene00006771	many-to-one	Dmel__GeneID_38978	many-to-one	Mmus__GeneID_21894, Mmus__GeneID_70549	many-to-many	Xlae__GeneID_100037170, Xlae__GeneID_108711290, Xlae__GeneID_108712994, Xlae__GeneID_733283	many-to-many	shared HOG	2	1	2	2	2	1	2	4
Sjap__EWB00_003272	Sjap__EWB00_003272	matched	OG0001595	OG0001595	Hsap__GeneID_1017, Hsap__GeneID_1018, Hsap__GeneID_983	one-to-many	Cele__WBGene00000405	one-to-one	Dmel__GeneID_34411, Dmel__GeneID_42453	one-to-many	Mmus__GeneID_12534, Mmus__GeneID_12566	one-to-many	Xlae__GeneID_379785, Xlae__GeneID_380246, Xlae__GeneID_399314, Xlae__GeneID_432036	one-to-many	shared HOG	3	1	1	1	1	2	2	4
Sjap__EWB00_003359	Sjap__EWB00_003359	matched	OG0000643	OG0000643	Hsap__GeneID_1072, Hsap__GeneID_1073, Hsap__GeneID_11034, Hsap__GeneID_729454	many-to-many	Cele__WBGene00006794, Cele__WBGene00302980	many-to-many	Dmel__GeneID_32861, Dmel__GeneID_37841	many-to-many	Mmus__GeneID_12631, Mmus__GeneID_12632, Mmus__GeneID_56431	many-to-many	Xlae__GeneID_108699719, Xlae__GeneID_108716609, Xlae__GeneID_379172, Xlae__GeneID_379258, Xlae__GeneID_379282, Xlae__GeneID_494995	many-to-many	shared HOG	4	2	2	2	3	2	3	6
Sjap__EWB00_003429	Sjap__EWB00_003429	matched	OG0002006	OG0002006	Hsap__GeneID_5829, Hsap__GeneID_7041, Hsap__GeneID_9404	one-to-many	Cele__WBGene00016197	one-to-one	Dmel__GeneID_35215	one-to-one	Mmus__GeneID_107321, Mmus__GeneID_19303, Mmus__GeneID_21804	one-to-many	Xlae__GeneID_734182, Xlae__GeneID_779337	one-to-many	shared HOG	3	1	1	1	1	1	3	2
Sjap__EWB00_003470	Sjap__EWB00_003470	matched	OG0003862	OG0003862	Hsap__GeneID_11200	one-to-one	Cele__WBGene00000499, Cele__WBGene00011612	one-to-many	Dmel__GeneID_35288	one-to-one	Mmus__GeneID_50883	one-to-one	Xlae__GeneID_398179	one-to-one	shared HOG	1	2	1	1	1	1	1	1
Sjap__EWB00_003565	Sjap__EWB00_003565	matched	OG0005046	OG0005046	Hsap__GeneID_7414	one-to-one	Cele__WBGene00000942	one-to-one	Dmel__GeneID_31201	one-to-one	Mmus__GeneID_22330	one-to-one	Xlae__GeneID_373770	one-to-one	shared HOG	1	1	1	1	1	1	1	1
Sjap__EWB00_003590	Sjap__EWB00_003590	matched	OG0000150	OG0000150	Hsap__GeneID_144165, Hsap__GeneID_166336, Hsap__GeneID_2273, Hsap__GeneID_2274, Hsap__GeneID_2275, Hsap__GeneID_26136, Hsap__GeneID_29964, Hsap__GeneID_4007, Hsap__GeneID_9457	many-to-many	Cele__WBGene00006407, Cele__WBGene00015217, Cele__WBGene00022727	many-to-many	Dmel__GeneID_45343, Dmel__GeneID_53557	many-to-many	Mmus__GeneID_106042, Mmus__GeneID_14199, Mmus__GeneID_14200, Mmus__GeneID_14201, Mmus__GeneID_14202, Mmus__GeneID_21753, Mmus__GeneID_236749, Mmus__GeneID_243548, Mmus__GeneID_381104, Mmus__GeneID_54630, Mmus__GeneID_57756	many-to-many	Xlae__GeneID_100127273, Xlae__GeneID_108699981, Xlae__GeneID_108708232, Xlae__GeneID_108708415, Xlae__GeneID_108709459, Xlae__GeneID_108709713, Xlae__GeneID_108713109, Xlae__GeneID_108714730, Xlae__GeneID_108715929, Xlae__GeneID_108717963, Xlae__GeneID_380398, Xlae__GeneID_398256, Xlae__GeneID_398264, Xlae__GeneID_444152, Xlae__GeneID_446852, Xlae__GeneID_447182, Xlae__GeneID_447738	many-to-many	shared HOG	9	3	2	2	2	2	11	17
Sjap__EWB00_003639	Sjap__EWB00_003639	matched	OG0013042	OG0013042		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
Sjap__EWB00_003710	Sjap__EWB00_003710	matched	OG0002061	OG0002061	Hsap__GeneID_2580, Hsap__GeneID_9829	one-to-many	Cele__WBGene00001043, Cele__WBGene00018516	one-to-many	Dmel__GeneID_40527	one-to-one	Mmus__GeneID_231580, Mmus__GeneID_72685	one-to-many	Xlae__GeneID_108706835, Xlae__GeneID_108714220, Xlae__GeneID_108715524	one-to-many	shared HOG	2	2	1	1	1	1	2	3
Sjap__EWB00_003747	Sjap__EWB00_003747	matched	OG0001083	OG0001083	Hsap__GeneID_2241, Hsap__GeneID_2242	one-to-many	Cele__WBGene00001487, Cele__WBGene00002198, Cele__WBGene00020659, Cele__WBGene00022780	one-to-many	Dmel__GeneID_41118	one-to-one	Mmus__GeneID_14158, Mmus__GeneID_14159	one-to-many	Xlae__GeneID_108695677, Xlae__GeneID_108707219, Xlae__GeneID_108711440, Xlae__GeneID_444292	one-to-many	shared HOG	2	4	1	1	3	1	2	4
Sjap__EWB00_003876	Sjap__EWB00_003876	matched	OG0000873	OG0000873	Hsap__GeneID_10290, Hsap__GeneID_340156, Hsap__GeneID_85366, Hsap__GeneID_91807	one-to-many	Cele__WBGene00013869	one-to-one	Dmel__GeneID_36002	one-to-one	Mmus__GeneID_11790, Mmus__GeneID_213435, Mmus__GeneID_228785, Mmus__GeneID_238564	one-to-many	Xlae__GeneID_108700969, Xlae__GeneID_108701290, Xlae__GeneID_108702928, Xlae__GeneID_108714133, Xlae__GeneID_108715487, Xlae__GeneID_108719107, Xlae__GeneID_108720081	one-to-many	shared HOG	4	1	1	1	1	1	4	7
Sjap__EWB00_003952	Sjap__EWB00_003952	matched	OG0012474	OG0012474		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected		no direct pairwise orthologue detected	Schistosoma-only in sampled HOG	0	0	1	1	1	0	0	0
